Capital Refractories|53.2776904|-1.2595782
Cargill|53.47698210000001|-2.3271559
CERN|46.2000323|6.1638785
Chapmans Agricultural Ltd|53.4013669|-1.4851768
Chimo Sheffield (Manufacturing) Ltd|53.3754779|-1.4704125
Cientifica+ Ltd|51.5186174|-0.7288304999999999
Cloud Electronics Ltd|53.3902157|-1.4305484
Coca Cola Enterprises|51.5470445|-0.4782788000000001
Condacovo Ltd|53.4881721|-1.0121084
Consolite Forensics Limited|51.08781519999999|-2.3120183
Cranfield University|52.0739183|-0.6287554
Cutting and Wear Resistant Developments Ltd|53.45560529999999|-1.4530318
DCI Refrigeration|50.8426959|-1.0330836
Dext Heat Recovery|30.2598433|-92.0301157
Dyson Technical Ceramics Ltd|53.30746019999999|-1.556466
East End Foods|52.5101745|-1.9732433
EE Ingleton Engineering Ltd|53.3909517|-1.4734084
Egginton Bros Ltd|53.3865916|-1.4753265
EMSc (UK) Ltd|53.45560529999999|-1.4530318
EPA Manufacturing  Ltd|53.2311703|-0.8985429
EPSRC - Engineering and Physical Sciences Research Council|51.5668382|-1.785952
Equi-Trek Ltd |53.4932667|-1.6313118
European Filter Solutions|53.4980716|-1.3143412
Evenort Limited |53.3664887|-1.236279
Evenort Ltd |53.3664887|-1.236279
Faccenda Foods Ltd|52.0261828|-1.1382373
Faraday Scientific Ltd|53.3785867|-1.4845044
First Milk|55.8606318|-4.4286262
Firstlink Auto Parts Ltd|53.4001642|-1.4263699
Fletchers Bakery|53.4182626|-1.5035852
Foss|53.4259939|-2.5250502
Fosters Bakery Staincross Ltd|53.58599599999999|-1.5055202
Furniss & White (Foundries) Ltd|53.3693705|-1.2357165
Glass Resort Limited|53.70116789999999|-1.6063388
Glass Technology Services|53.4740261|-1.4737671
Granville Oil & Chemicals Ltd|53.5278704|-1.3209503
Greencore Convenience|53.7750387|-0.3200482
Greencore Group -UK Centre|53.28249169999999|-1.2893429
Greencore Prepared Meals|53.3447645|-1.2996037
H D Sports|53.3925008|-1.4802764
Health & Safety Lab (HSL)|53.2306647|-1.9178827
International Paint|52.449535|-1.8570542
Jackson Woodturners|53.3945932|-1.4736492
Joseph Rhodes Limited |53.6733717|-1.4780688
JSR Precision Engineers|53.3878843|-1.4374207
Jukeboxes Direct|53.3617329|-1.5101475
Kansa Ltd|53.4971969|-1.4172079
