Pretty Disturbia|51.5126423|-2.1436905
Private White VC|53.4908973|-2.2526871
PSL [Project Space Leeds]|53.793537|-1.5569284
Public Desire|53.5163968|-2.3553444
Pulman design Consultancy |51.5324756|-0.0929571
Pura Panela|53.3814009|-1.4805167
Purple PR|51.5102469|-0.1372198
QBOTS|53.4651665|-2.2468554
QRI - LTD|53.8324018|-1.7140076
Qualvis Print & Packaging Ltd|52.6834405|-1.0966333
Queens University Belfast|54.5838629|-5.934759199999999
Queensland University of Technology|-27.4660994|153.023588
Quickplay Sports Limited|53.334256|-1.3340745
Race Cottom Associates Ltd|53.3844559|-1.4781943
Race Relations Archive, Manchester |53.4779528|-2.2445792
Rag And Doll|54.5348993|-1.0522224
Ramboll|51.5058392|-0.1040266
Rare Giants, Sheffield|53.3791942|-1.4652554
RCI Europe|52.37353700000001|-0.7138030999999999
REACH Homes|53.362896|-1.4669019
Real Instituto Elcano|40.4351996|-3.68134
Real Time Location Ltd|53.4879921|-1.496231
Red Monkey Play Ltd|52.5849759|-1.1209457
Reel Solutions|53.7282068|-1.8639773
Regather Collective|53.370337|-1.4787275
Reid Gallery, Glasgow SChool of Art|55.8661902|-4.2620124
Relish Learning|53.3829095|-1.4740187
Revive Medicare|53.3918942|-1.4453075
Rexam PLC|51.4968161|-0.1261843
Reynstorm|53.3330347|-1.4673305
Rhodes to Heaven|50.9805934|-1.2420199
Richer Sounds Ltd|51.4999632|-0.08882519999999999
Rinica Writes Blog|>>>LAT<<<|>>>LONG<<<
River Island|51.5326294|-0.2994606
Robert James Hull Art|53.3414385|-1.2608329
ROCA - London Gallery |51.474458|-0.1837349
Rodd Design Ltd|50.87040620000001|-1.5805605
Rodrguies Associtaes |51.5271133|-0.1088951
Roland Mouret|51.5104822|-0.1492435
Romanow Bow Ties|53.4360274|-1.4607944
Ron Arad Studios|51.543335|-0.1500164
Ropardo SRL|45.943161|24.96676
Rotary Club|52.2184618|-1.8660953
Rotary Engineering UK Ltd|53.325823|-1.3402714
Rotherham Investment|53.4291873|-1.3606399
Royal Exchange Theatre|53.4828786|-2.244502
Royd Nursery and Infant School|53.4745959|-1.5790732
Rubies Masquerade|53.2814772|-1.28654
Rugby FM|52.3531197|-1.651069
Runnymede|51.4375097|-0.5375437
S1 Artspace|53.3776766|-1.4757217
Sadie Williams|51.4856795|0.0134763
Sainsbury Plant Laboratory|52.1952751|0.1282523
Sa-Kis|35.5332005|-79.179632
Samworth Brothers|52.7543196|-0.9146227
Savills Gentlemen's Barbers|53.3795023|-1.4779993
Schindler Group|46.9462427|7.4710474
School of Art, Design and Architecture|53.6437153|-1.777711
School of Visual Arts|50.7417926|-1.8977092
SCHUELLER DE WAAL |52.3583805|4.8494046
Scottish Film Talent Network|55.9464299|-3.2062193
Screen Yorkshire|53.7944791|-1.5374265
Selby College|53.7753148|-1.0524348
Select Fashion|51.5506022|-0.1449761
Sensoria|53.3776766|-1.4757217
Sensoria |53.3776766|-1.4757217
Sensoria Festival|53.3845787|-1.4673228
Settle Stories|54.0687986|-2.2774261
Seven Hills Media|53.3736448|-1.458531
Seymour Powell Design|51.4463614|-0.1980464
SHAFF|53.37712759999999|-1.4654316
She Wears Fashion|>>>LAT<<<|>>>LONG<<<
Sheffield Adventure Film festival |53.37712759999999|-1.4654316
Sheffield Blitz 75|53.3456547|-1.4789082
Sheffield Children's Hospital Trust|53.3805481|-1.4912306
Sheffield City Council|53.3803741|-1.4698106
